Indice,CODIGO,NOMBRE,CANTIDAD,COSTO-UNIT,VALOR-IVA,PRECIO-UNIT,TOTALES
1078,jkhjdhhgdu,paï¿½al suelto,35.0,661.16,138.84,800.0,28000.0
419,"7,79058E+12",COFLER air blanco 100g,34.0,2644.63,555.37,3200.0,108800.0
708,"7,79058E+12",HELADO bon o bon corazon negro 61g,34.0,1239.67,260.33,1500.0,51000.0
539,"7,79031E+12",DORITOS 140GR,34.0,2066.12,433.88,2500.0,85000.0
490,"7,79232E+12",COSECHA TARDIA TINTO DULCE 750 ML,34.0,3305.79,694.21,4000.0,136000.0
1112,"7,7928E+12",Patagonia Vera Ipa,34.0,2066.12,433.88,2500.0,85000.0
51,"7,37186E+11",AGUA TONICA SANTA QUINA POMELO ROSADO,34.0,2066.12,433.88,2500.0,85000.0
1309,"7,79173E+12",SANTA JULIA TINTO DULCE,34.0,4958.68,1041.32,6000.0,204000.0
1065,"7,79523E+12",OTRO LOCO MAS malbec,34.0,4958.68,1041.32,6000.0,204000.0
873,"7,79004E+12",MANA RELLE FRUTILLA X152G,33.0,991.74,208.26,1200.0,39600.0
1325,"7,79272E+12",SIDRA SIN ALCHOL,33.0,2479.34,520.66,3000.0,99000.0
1140,"7,79811E+12",PINDAPOY DURAZNO X 200ml,33.0,247.93,52.07,300.0,9900.0
955,"7,79181E+12","MIRINDA manzana 2,25L",33.0,1652.89,347.11,2000.0,66000.0
594,"7,7909E+12","FANTA 2,25LT NARANJA",33.0,3305.79,694.21,4000.0,132000.0
1093,77974389,PARLIAMENT SUPER SLIMS 20,33.0,3371.9,708.1,4080.0,134640.0
159,"6,56874E+11",AXIS GRAPE ICE,33.0,3305.79,694.21,4000.0,132000.0
294,77977205,CAMEL BOX 20,33.0,2355.37,494.63,2850.0,94050.0
1349,"7,79125E+12",SMIRNOFF ORIGINAL 473,32.0,1652.89,347.11,2000.0,64000.0
1187,"7,79152E+12",PRIME SUPER FINO,32.0,2479.34,520.66,3000.0,96000.0
85,"7,79004E+12",ALFAJOR TATIN NEGRO 33gs,32.0,247.93,52.07,300.0,9600.0
1282,"7,79004E+12",SALADIX CROSS pizza 67g,32.0,1074.38,225.62,1300.0,41600.0
1109,"7,7928E+12",PATAGONIA AMBER X 1 L,32.0,2396.69,503.31,2900.0,92800.0
426,"7,79058E+12",COFLER AIR MIXTO 27G,32.0,743.8,156.2,900.0,28800.0
1107,"7,7928E+12",PATAGONIA AMBER LAGER 730CM,32.0,3471.07,728.93,4200.0,134400.0
52,"7,7909E+12",AGUA TONICA SCHWEPPES,32.0,2066.12,433.88,2500.0,80000.0
1509,"7,79835E+12",V.CORDE.C/PIEL D/LOBO MALB.750ML,32.0,3305.79,694.21,4000.0,128000.0
1265,77977151,ROTHMANS CONVERTIBLE KS 20,32.0,1264.46,265.54,1530.0,48960.0
972,"7,79058E+12",MOGUL COLMILLOS 30G,32.0,330.58,69.42,400.0,12800.0
352,77982476,CHESTEFIELD CORAL MOTION 20,31.0,1520.66,319.34,1840.0,57040.0
973,"7,79058E+12",Mogul Conitos 220g,31.0,1487.6,312.4,1800.0,55800.0
175,994,BAGGIO NARANJA X 1 L,31.0,1487.6,312.4,1800.0,55800.0
1020,"1,00708E+12",MONSTER ENERGY,31.0,2066.12,433.88,2500.0,77500.0
927,77958655,MENTHOPLUS MIEL,31.0,413.22,86.78,500.0,15500.0
666,"7,79813E+12",GENTILEZA TINTO X 1125ML,31.0,2066.12,433.88,2500.0,77500.0
1446,77932693,topline seven mandarina,31.0,247.93,52.07,300.0,9300.0
362,77968104,CHICLE POOSH TUTI FRUTI,30.0,16.53,3.47,20.0,600.0
538,"7,79031E+12",DORITOS X129 g,30.0,3719.01,780.99,4500.0,135000.0
1383,"7,7928E+12",STELLA ARTOIS X 1 L,30.0,3223.14,676.86,3900.0,117000.0
438,"7,79058E+12",COFLER BLOCK 300,30.0,6611.57,1388.43,8000.0,240000.0
737,"7,79315E+12",IMPERIAL STOUT 473cm,30.0,1487.6,312.4,1800.0,54000.0
425,"7,79058E+12",COFLER air MIXTO 100G,30.0,2644.63,555.37,3200.0,96000.0
1519,"7,79048E+12",VINAS DE ALVEAR TINTO 1250,30.0,3057.85,642.15,3700.0,111000.0
92,"7,79154E+12",ALMA MORA DULCE BLANCO,30.0,3719.01,780.99,4500.0,135000.0
1190,"7,79152E+12",PRIME ULTRA FINO,30.0,2479.34,520.66,3000.0,90000.0
1147,"7,79811E+12",PLACER ANANA X 500ML,30.0,826.45,173.55,1000.0,30000.0
420,"7,79058E+12",COFLER AIR BLANCO 27G,29.0,991.74,208.26,1200.0,34800.0
555,"7,79095E+12",DR LEMON LIMON 473ML,29.0,1487.6,312.4,1800.0,52200.0
173,"7,79004E+12",BAGGIO MULTIFRUTA 1LT,29.0,1487.6,312.4,1800.0,52200.0
931,"7,7928E+12",Michelob ultra,29.0,1239.67,260.33,1500.0,43500.0
990,"7,79058E+12",Mogul Frutillas Acidas 150g,29.0,1487.6,312.4,1800.0,52200.0
406,"7,7909E+12",COCA COLA 473 ML,29.0,1239.67,260.33,1500.0,43500.0
583,"1,21002E+11",ENCENDEDOR HIPER,29.0,413.22,86.78,500.0,14500.0
853,77976949,LUCKY STRIKE PURPLE MIX 20,29.0,1471.07,308.93,1780.0,51620.0
151,1874,ART GENERICO,29.0,991.74,208.26,1200.0,34800.0
83,77976307,ALFAJOR OREO 56G,29.0,826.45,173.55,1000.0,29000.0
858,77980892,LUCKY STRIKE X 20 ORIGEN,29.0,1479.34,310.66,1790.0,51910.0
430,"7,79058E+12",COFLER ALMENDRAS 55G,28.0,1487.6,312.4,1800.0,50400.0
1246,"7,79004E+12",REX ORIGINAL 75G,28.0,826.45,173.55,1000.0,28000.0
911,77941015,MARLBORO ICE BLAST,28.0,3033.06,636.94,3670.0,102760.0
963,"7,79058E+12",MISTER POPS FRUTILLA NARANJA 51G,28.0,413.22,86.78,500.0,14000.0
881,"7,79811E+12",MANAOS NARANJA 3LT,27.0,1652.89,347.11,2000.0,54000.0
545,"7,79031E+12",DORITOS QUESO 95GR,27.0,1322.31,277.69,1600.0,43200.0
612,"7,79241E+12",FERNET CAPRI 700CM,27.0,6611.57,1388.43,8000.0,216000.0
1283,"7,79004E+12",SALADIX DUO 100GR,27.0,1074.38,225.62,1300.0,35100.0
1326,"7,79807E+12","SIERRA DE LOS PADRES NARANJA 1,5LT",27.0,1239.67,260.33,1500.0,40500.0
1378,"7,7928E+12",STELLA ARTOIS 710,27.0,2479.34,520.66,3000.0,81000.0
1527,"7,79012E+12",VODKA NEW STYLE,27.0,1652.89,347.11,2000.0,54000.0
722,183646465n,Huevito bon o bon,26.0,247.93,52.07,300.0,7800.0
544,"7,79031E+12",DORITOS DINAMITA X 70 G,26.0,2314.05,485.95,2800.0,72800.0
260,"7,7928E+12",BRAHMA X 1 L,26.0,2396.69,503.31,2900.0,75400.0
452,"7,79058E+12",COFLER GRAFFITI NEGRO 45G,26.0,826.45,173.55,1000.0,26000.0
319,"7,7909E+12",Cepita Durazno 1 Lts,26.0,2066.12,433.88,2500.0,65000.0
111,"7,7928E+12",ANDES IPA 473CM,26.0,661.16,138.84,800.0,20800.0
273,"7,7928E+12",BUDWEISER PACKS X6,26.0,9421.49,1978.51,11400.0,296400.0
1266,77977137,ROTHMANS PURPLE X20 BOX,26.0,1462.81,307.19,1770.0,46020.0
483,"7,7928E+12",CORONA 330 PACKS X6,26.0,11404.96,2395.04,13800.0,358800.0
474,"7,79058E+12",CONO BON BON 104G,26.0,1322.31,277.69,1600.0,41600.0
1105,"7,7928E+12",PATAGONIA AMBER LAGER 410CM,26.0,2066.12,433.88,2500.0,65000.0
335,77965370,Cereal Mix Light Yoghurt Y Frutilla 26g,25.0,495.87,104.13,600.0,15000.0
1026,"1,00708E+12",MONSTER VERDE,25.0,2066.12,433.88,2500.0,62500.0
554,"7,79095E+12",DR LEMON LIMON 1LT,25.0,2066.12,433.88,2500.0,62500.0
1113,"7,7928E+12",PATAGONIA VERA IPA 730CM,25.0,3471.07,728.93,4200.0,105000.0
856,77976970,LUCKY STRIKE SILVER 20,25.0,1586.78,333.22,1920.0,48000.0
369,"7,79058E+12",CHOCOLATE BLANCO CON MANI 95G,25.0,1818.18,381.82,2200.0,55000.0
34,"7,7909E+12",ADES FRUTAS TROPICALES 1LT,25.0,1652.89,347.11,2000.0,50000.0
1500,"7,79031E+12",TWISTOS JAMON X 100G,25.0,2231.41,468.6,2700.0,67500.0
821,"7,79916E+12",LEVITE PERA 1.5 L,25.0,1404.96,295.04,1700.0,42500.0
1178,77961693,PREMIER PAPELILLO FINE,25.0,826.45,173.55,1000.0,25000.0
847,77985927,LUCKY STRIKE DOBLE PLUS X12,24.0,1280.99,269.01,1550.0,37200.0
1234,"7,7928E+12",QUILMES IPA X 1L,24.0,1900.83,399.17,2300.0,55200.0
404,"7,7909E+12",COCA COLA 375 ML,24.0,1239.67,260.33,1500.0,36000.0
759,"7,79058E+12",Jugo arcor limonada,24.0,247.93,52.07,300.0,7200.0
608,"7,79029E+12",FERNET BRANCA MENTA 450CM,24.0,5785.12,1214.88,7000.0,168000.0
89,7,ALIKAL,24.0,826.45,173.55,1000.0,24000.0
22,"7,79218E+12",9 de ORO con chips de chocolate 120g,24.0,413.22,86.78,500.0,12000.0
840,77985903,Lucky Red Mix X20,24.0,2132.23,447.77,2580.0,61920.0
675,"7,7928E+12",Goose Island Lager 710,24.0,2066.12,433.88,2500.0,60000.0
1229,"7,79004E+12",QUESITOS 70G,24.0,826.45,173.55,1000.0,24000.0
4,"7,79817E+12",1882 473ML,23.0,247.93,52.07,300.0,6900.0
1188,"7,79152E+12",PRIME TACHAS,23.0,2479.34,520.66,3000.0,69000.0
950,"7,79315E+12",MILLER X 330ML,23.0,1322.31,277.69,1600.0,36800.0
557,"7,79095E+12",DR LEMON MOJITO 473ML,23.0,1487.6,312.4,1800.0,41400.0
980,"7,79058E+12",MOGUL EUCALIPTUS 50G,23.0,495.87,104.13,600.0,13800.0
1287,"7,79058E+12",Saladix Parmesano 110g,23.0,1074.38,225.62,1300.0,29900.0
681,"7,79834E+12",Guinness extra STOUT 473ML,23.0,1239.67,260.33,1500.0,34500.0
475,"7,79058E+12",CONO CREMA AMERICANA Y DULCE DE LECHE 110G,23.0,1487.6,312.4,1800.0,41400.0
60,"7,79004E+12",AGUILA minitorta blanco 69g,23.0,661.16,138.84,800.0,18400.0
710,"7,79058E+12",HELADO COFLER BLOCK 63gf,23.0,1487.6,312.4,1800.0,41400.0
1014,"7,79058E+12",MOGUL TUBITOS FRUT X20G,23.0,413.22,86.78,500.0,11500.0
423,"7,79058E+12",COFLER AIR LECHE 100gs,22.0,2644.63,555.37,3200.0,70400.0
441,"7,79058E+12",COFLER BLOCK MITI MITI 170GR,22.0,3140.5,659.5,3800.0,83600.0
597,"7,7909E+12","Fanta Naranja 1,5 Lts",22.0,2727.27,572.73,3300.0,72600.0
801,"7,79031E+12",Lays Clasicas 94gr,22.0,1239.67,260.33,1500.0,33000.0
719,"7,79004E+12",HOGAREï¿½A 7 SEMILLAS,22.0,413.22,86.78,500.0,11000.0
1348,"7,79125E+12",SMIRNOFF MANZANA,22.0,6611.57,1388.43,8000.0,176000.0
348,"7,79031E+12",CHEETOS 85 G,22.0,2314.05,485.95,2800.0,61600.0
372,"7,79058E+12",CHOCOLATE CON LECHE Y MANI 95G,22.0,1818.18,381.82,2200.0,48400.0
1041,"7,79004E+12",OBLEA CHOCOLATE X 91,22.0,826.45,173.55,1000.0,22000.0
306,"7,79058E+12",CARAMELO MENTA CRISTAL x BOLSA 810Gs,22.0,7024.79,1475.21,8500.0,187000.0
1207,"6,57769E+11",PUFF MAMMA cherry,22.0,3305.79,694.21,4000.0,88000.0
1501,"7,79031E+12",TWISTOS QUESO 100GR,22.0,2231.41,468.6,2700.0,59400.0
947,"7,79315E+12",MILLER 473 CM,22.0,1487.6,312.4,1800.0,39600.0
12,"7,79031E+12",3D 85 G,22.0,2314.05,485.95,2800.0,61600.0
968,"7,79058E+12",MOGUL ANILLOS 1KG,22.0,6611.57,1388.43,8000.0,176000.0
1413,T11,TERMOLATA BLANCO,22.0,1239.67,260.33,1500.0,33000.0
353,77983916,CHESTER BLUE MOTION COMUN 20,22.0,1710.74,359.26,2070.0,45540.0
1074,"7,79004E+12",PAN D ARC /FRUTA X400 G,22.0,3719.01,780.99,4500.0,99000.0
510,"7,79154E+12",DADA 2,21.0,3719.01,780.99,4500.0,94500.0
112,"7,7928E+12",ANDES negra 473,21.0,1652.89,347.11,2000.0,42000.0
265,77982346,BUBBALOO MENTA,21.0,16.53,3.47,20.0,420.0
585,"7,79812E+12",ENERGIZANTE BLOCK 250ml,21.0,247.93,52.07,300.0,6300.0
999,"7,79058E+12",MOGUL MORAS 50G,21.0,661.16,138.84,800.0,16800.0
832,"7,6223E+12",LINCOLN TERRABUSI x3U,21.0,413.22,86.78,500.0,10500.0
329,77916525,CEREAL MIX CHOCOLATE X 23G,21.0,495.87,104.13,600.0,12600.0
724,40084107,HUEVO KINDER 20g,21.0,1239.67,260.33,1500.0,31500.0
559,"7,79095E+12",DR LEMON POMELO 473ML,21.0,1487.6,312.4,1800.0,37800.0
558,"7,79095E+12",DR LEMON NARANJA 1LT,21.0,2066.12,433.88,2500.0,52500.0
785,"7,79233E+12",LA PARRANDA SIDRA 910CM,21.0,2892.56,607.44,3500.0,73500.0
1414,T12,TERMOLATA PLOTEADO,21.0,1487.6,312.4,1800.0,37800.0
1054,77903518,OPERA 92 G,21.0,826.45,173.55,1000.0,21000.0
1507,"7,79004E+12",UVITA TINTO 1LT,21.0,1652.89,347.11,2000.0,42000.0
547,"7,79031E+12",DORITOS X220 GS,20.0,5785.12,1214.88,7000.0,140000.0
1360,"7,79004E+12",SONRISAS,20.0,826.45,173.55,1000.0,20000.0
629,"7,79004E+12",FORMIS FRUTILLA 102g,20.0,826.45,173.55,1000.0,20000.0
511,"7,79154E+12",DADA 3 tinto,20.0,3719.01,780.99,4500.0,90000.0
427,"7,79058E+12",COFLER AIR TOFI,20.0,1652.89,347.11,2000.0,40000.0
755,"7,79058E+12",Jugo ARCOR manzana 200ML,20.0,247.93,52.07,300.0,6000.0
771,80052760,KINDER BUENO X 2 43G,20.0,2892.56,607.44,3500.0,70000.0
1151,"7,79811E+12",PLACER NARANJA 1.5 L,20.0,1239.67,260.33,1500.0,30000.0
467,"7,89803E+12",COLONIA MALZBIER 350 ML,20.0,1239.67,260.33,1500.0,30000.0
833,"7,6222E+12",LINCOLN X 3 459G,20.0,2892.56,607.44,3500.0,70000.0
830,"7,79021E+12",LICORITAS fel fort 20g,19.0,1487.6,312.4,1800.0,34200.0
1463,GT1000,TRAGO GIN TONIC TRAGO X 1 LTS,19.0,4132.23,867.77,5000.0,95000.0
1405,"7,79004E+12",Tatin simple blanco,19.0,247.93,52.07,300.0,5700.0
1150,"7,79811E+12","PLACER multifruta 1,5L",19.0,1239.67,260.33,1500.0,28500.0
147,"7,79058E+12",Arcor naranja-banana 18g,19.0,247.93,52.07,300.0,5700.0
639,"7,79004E+12",GALLETITA COFLER COOKIES,19.0,826.45,173.55,1000.0,19000.0
497,"7,79004E+12",CROSS pizza 135g,19.0,1239.67,260.33,1500.0,28500.0
32,"7,7909E+12",ADES ANANA 1LT,19.0,1570.25,329.75,1900.0,36100.0
1013,"7,79058E+12",Mogul tubito max,19.0,413.22,86.78,500.0,9500.0
144,"7,79058E+12",Arcor durazno 18g,19.0,247.93,52.07,300.0,5700.0
509,"7,79154E+12",DADA 1,19.0,3719.01,780.99,4500.0,85500.0
1145,"7,79004E+12",PIZZITAS 70G,19.0,826.45,173.55,1000.0,19000.0
513,"7,79154E+12",DADA 391 MALBEC,19.0,3140.5,659.5,3800.0,72200.0
258,"7,89115E+12",BRAHMA malzbier 350ml,19.0,1487.6,312.4,1800.0,34200.0
1281,"7,79004E+12",SALADIX CROSS ORIGINAL 67Gs,18.0,826.45,173.55,1000.0,18000.0
48,"7,79593E+12","Agua Nestle 2,25 Lts",18.0,413.22,86.78,500.0,9000.0
498,"7,79004E+12",CROSS queso 67g,18.0,826.45,173.55,1000.0,18000.0
1080,"7,79334E+12",PAï¿½UELO ELEGANTE,18.0,413.22,86.78,500.0,9000.0
693,"7,89803E+12",HEIKEL cerveja malzbier,18.0,2314.05,485.95,2800.0,50400.0
356,77953483,CHESTERFIELD ORIGINAL BOX 10,18.0,983.47,206.53,1190.0,21420.0
1522,"7,79809E+12",VIï¿½AS DE CAROYA 1250,18.0,4958.68,1041.32,6000.0,108000.0
809,"7,79031E+12",LAYS X 134 G,18.0,3719.01,780.99,4500.0,81000.0
67,"7,79024E+12",ALARIS BLANCO DULCE,18.0,2892.56,607.44,3500.0,63000.0
1083,"7,79004E+12",PAPAS CHEDDAR 58G,18.0,826.45,173.55,1000.0,18000.0
433,"7,79058E+12",COFLER BLANCO CON CHOCOLINAS 55G,18.0,1487.6,312.4,1800.0,32400.0
1345,"7,79125E+12",SMIRNOFF FRAMBUESA,18.0,7024.79,1475.21,8500.0,153000.0
456,"7,79058E+12",COFLER ROCKLETS 55G,18.0,1239.67,260.33,1500.0,27000.0
796,"7,79031E+12",LAYS 70 GS,17.0,2066.12,433.88,2500.0,42500.0
803,"7,79031E+12",LAYS JAMï¿½N SERRANO X 77 g,17.0,2314.05,485.95,2800.0,47600.0
920,77958532,MENTHO PLUS LIMON MENTOL + PETINA,17.0,413.22,86.78,500.0,8500.0
1384,"7,7928E+12",STELLA ARTORIS X 473,17.0,2066.12,433.88,2500.0,42500.0
1277,1364,Saladix 95g,17.0,826.45,173.55,1000.0,17000.0
1426,"7,6222E+12",TERRABUSI VARIEDAD,17.0,1570.25,329.75,1900.0,32300.0
967,77944412,MNTHO PLUS FRIO NARANJA,17.0,413.22,86.78,500.0,8500.0
1347,"7,79125E+12",SMIRNOFF GREEN APPLE 473 ML,17.0,1652.89,347.11,2000.0,34000.0
1241,90435225,RED BULL 355ml,17.0,2396.69,503.31,2900.0,49300.0
1175,"7,7909E+12",Powerade Mountain Blast 500ml,17.0,1239.67,260.33,1500.0,25500.0
88,"7,79464E+12",ALIKAL,17.0,826.45,173.55,1000.0,17000.0
385,"7,79804E+12",CHUPETIN MAST FIERITA SUPER TATOO,17.0,123.97,26.03,150.0,2550.0
1103,"7,7928E+12",PATAGONIA 24.7 730CM,17.0,3471.07,728.93,4200.0,71400.0
413,"7,79058E+12",COFFLER GRAFFITI BLANCO 45G,17.0,826.45,173.55,1000.0,17000.0
1490,"7,79101E+12",TULIPAN ULTRA FINO,17.0,1487.6,312.4,1800.0,30600.0
768,"7,79371E+12",JULICROC PAPAS FRITAS 70GR,17.0,1074.38,225.62,1300.0,22100.0
1215,"6,57769E+11",PUFF MAMMA mango grape,17.0,3305.79,694.21,4000.0,68000.0
550,"7,79095E+12",DR LEMON BLACK BERRY 473,17.0,1487.6,312.4,1800.0,30600.0
841,77976956,LUCKY STRIKE BIG CHILL COMUN 20,17.0,694.21,145.79,840.0,14280.0
718,"7,79004E+12",HOG MIX CEREALES X 185G,17.0,826.45,173.55,1000.0,17000.0
1001,"7,79058E+12",MOGUL OJITOS X30G,16.0,247.93,52.07,300.0,4800.0
1106,"7,7928E+12",Patagonia Amber Lager 473,16.0,2066.12,433.88,2500.0,40000.0
930,"7,79004E+12",MERENGAGAS 88gs,16.0,826.45,173.55,1000.0,16000.0
1294,"7,79004E+12",saladix x 95 gs sabor crema,16.0,991.74,208.26,1200.0,19200.0
1155,"7,79811E+12",PLACER POMELO 500CM,16.0,826.45,173.55,1000.0,16000.0
728,"7,79315E+12",IMPERIAL EXTRA LAGER X 473 CM,16.0,1487.6,312.4,1800.0,28800.0
528,"7,79241E+12",DOBLE V 200ML,16.0,1239.67,260.33,1500.0,24000.0
1156,"7,79811E+12","PLACER POMELO1,5L",16.0,1239.67,260.33,1500.0,24000.0
1364,"7,79812E+12",SPEED ZERO X 473,16.0,1239.67,260.33,1500.0,24000.0
1293,"7,79004E+12",saladix snacks x95,16.0,991.74,208.26,1200.0,19200.0
184,"7,79058E+12",BARRA ROCKLETS 44G,16.0,289.26,60.74,350.0,5600.0
1059,"7,6222E+12",OREO VEGGIE,16.0,495.87,104.13,600.0,9600.0
1141,"7,79811E+12",Pindapoy manzana 200ml,16.0,247.93,52.07,300.0,4800.0
274,"7,79816E+12",BURST 150G,15.0,826.45,173.55,1000.0,15000.0
1374,"7,7928E+12",STELLA 473CM PACKS X6,15.0,11404.96,2395.04,13800.0,207000.0
1525,"7,79809E+12",VINO VIï¿½AS DE CAROYA AMABILE X 750,15.0,3305.79,694.21,4000.0,60000.0
527,"7,79241E+12",DOBLE V 1litro,15.0,5785.12,1214.88,7000.0,105000.0
1144,"7,79811E+12",Pindapoy naranja 200ml,15.0,247.93,52.07,300.0,4500.0
110,"7,7928E+12",ANDES IPA 1LT,15.0,2396.69,503.31,2900.0,43500.0
116,"7,7928E+12",ANDES ROJITA 269cm,15.0,413.22,86.78,500.0,7500.0
994,"7,79058E+12",MOGUL JELLY BEANS X50 G,15.0,661.16,138.84,800.0,12000.0
986,"7,79058E+12",MOGUL EXTREME ACIDO DULCE,15.0,661.16,138.84,800.0,12000.0
1255,"7,79181E+12",ROCKSTAR BARRIES,15.0,247.93,52.07,300.0,4500.0
106,"7,7928E+12",ANDES 473CM,15.0,1652.89,347.11,2000.0,30000.0
167,"7,79004E+12",BACONZITOS 60G,15.0,826.45,173.55,1000.0,15000.0
1476,"7,79179E+12",TRIO con membrillo 300g,15.0,1239.67,260.33,1500.0,22500.0
446,"7,79058E+12",COFLER BON O BON X30 G,15.0,743.8,156.2,900.0,13500.0
1359,"7,79315E+12",SOL 473 CM,15.0,1570.25,329.75,1900.0,28500.0
960,"7,79181E+12",MIRINDA X 500 ML,15.0,826.45,173.55,1000.0,15000.0
1492,77988218,TURRON & MANI VITAMINAS X 25G,15.0,82.64,17.36,100.0,1500.0
560,"7,79095E+12",Dr Lemon Pomelo X 1lts,15.0,2066.12,433.88,2500.0,37500.0
996,"7,79058E+12",Mogul Jelly Buttons 220g,15.0,1652.89,347.11,2000.0,30000.0
1336,"7,7912E+12",SKYY DURAZNO 750ml,15.0,7438.02,1561.98,9000.0,135000.0
388,PICO,CHUPETIN PICO DULCE,15.0,82.64,17.36,100.0,1500.0
709,"7,79058E+12",HELADO COFLER BLOCK 250 Gs,15.0,2396.69,503.31,2900.0,43500.0
671,"7,37186E+11",GINGER ALE SANTA QUINA,15.0,1900.83,399.17,2300.0,34500.0
1148,"7,79811E+12","PLACER manzana 1,5L",15.0,1239.67,260.33,1500.0,22500.0
1415,T13,TERMOLITO 1LT BLANCO,15.0,1487.6,312.4,1800.0,27000.0
1333,"7,89115E+12",Skol Pilsen 473ml,15.0,2314.05,485.95,2800.0,42000.0
31,"7,7909E+12",ADES ALMENDRAS X1 L,15.0,1570.25,329.75,1900.0,28500.0
1019,"1,00708E+12",MONSTER DOCTOR AMARILLA,15.0,2066.12,433.88,2500.0,37500.0
57,"7,79041E+12",AGUILA CHOCOLATE SEMIAMARGO 100GR,15.0,2892.56,607.44,3500.0,52500.0
1183,"7,79152E+12",PRIME ESPERMICIDA,15.0,2479.34,520.66,3000.0,45000.0
1004,"7,79058E+12",MOGUL ositos 500g,15.0,1322.31,277.69,1600.0,24000.0
852,77977090,LUCKY STRIKE PARIS 20,15.0,2561.98,538.02,3100.0,46500.0
1410,"7,7928E+12",TEMPLE WOLF IPA 473,14.0,1239.67,260.33,1500.0,21000.0
954,"7,79181E+12",MIRINDA 500ml,14.0,826.45,173.55,1000.0,14000.0
956,"7,79181E+12","MIRINDA MANZANA 2,25LT",14.0,1652.89,347.11,2000.0,28000.0
1489,"7,79101E+12",TULIPAN TEXTURADO,14.0,1487.6,312.4,1800.0,25200.0
1040,"7,79004E+12",OBLEA CHOCO CREAMY X 91 G,14.0,826.45,173.55,1000.0,14000.0
1000,"7,79058E+12",MOGUL MURCIELAGO X 30,14.0,247.93,52.07,300.0,4200.0
1243,"7,79031E+12",RESERO CLASICO X 1125ML,14.0,1900.83,399.17,2300.0,32200.0
38,"7,7909E+12",ADES SOJA,14.0,1652.89,347.11,2000.0,28000.0
40,"7,7909E+12",Ades soja durazno 200ml,14.0,826.45,173.55,1000.0,14000.0
604,"7,79029E+12",FERNET BRANCA 1 LITRO,14.0,12396.69,2603.31,15000.0,210000.0
854,77987600,LUCKY STRIKE PURPLE MIX 20,14.0,2132.23,447.77,2580.0,36120.0
611,"7,79241E+12",FERNET BUHERO NEGRO X 700,14.0,6033.06,1266.94,7300.0,102200.0
127,"7,7909E+12","AQUARIS MANZANA X 1,5",14.0,1900.83,399.17,2300.0,32200.0
417,"7,79058E+12",COFLER air almendras 100g,14.0,2396.69,503.31,2900.0,40600.0
1216,"6,57769E+11",PUFF MAMMA pasion fruit,14.0,3305.79,694.21,4000.0,56000.0
1249,"7,79058E+12",ROCKLETS 51G,14.0,826.45,173.55,1000.0,14000.0
937,77977991,milka leche 12g,14.0,165.29,34.71,200.0,2800.0
518,"7,79154E+12",DADA 8,14.0,3305.79,694.21,4000.0,56000.0
526,"7,79004E+12",DIVERSION X400 G,14.0,1487.6,312.4,1800.0,25200.0
1082,"7,79004E+12",PAPAS BARBACOA 58G,14.0,826.45,173.55,1000.0,14000.0
807,"7,79031E+12",LAYS QUESO CREMA X 77 G,14.0,2231.41,468.6,2700.0,37800.0
1264,77985224,ROTHMANS CONVERTIBLE 12,14.0,1057.85,222.15,1280.0,17920.0
1084,"7,79004E+12",PAPAS CREMA Y CEBOLLA 58G,14.0,826.45,173.55,1000.0,14000.0
906,77987297,MARLBORO CRAFTED BOX x20,14.0,1363.64,286.36,1650.0,23100.0
919,77952455,MENTHO PLUS FRIO MANZANA VERDE,13.0,413.22,86.78,500.0,6500.0
1218,"6,57769E+11",PUFF MAMMA pro KIWI,13.0,3305.79,694.21,4000.0,52000.0
1491,"7,79101E+12",TULIPAN ULTRA RESISTENTE,13.0,1487.6,312.4,1800.0,23400.0
74,"7,79827E+12",Alfajor La bustincera chocolate negro,13.0,1239.67,260.33,1500.0,19500.0
576,8,ENC BX7,13.0,826.45,173.55,1000.0,13000.0
679,"7,79315E+12",GROLSCH 1LT,13.0,2314.05,485.95,2800.0,36400.0
1422,"7,6223E+12",TERRABUSI LINCOLN CLASICA 153GS,13.0,413.22,86.78,500.0,6500.0
1015,"7,79058E+12",MOGUL TUTI FRUTI 50Gs,13.0,330.58,69.42,400.0,5200.0
928,77946812,MENTHOPLUS ZERO DURAZNO,13.0,413.22,86.78,500.0,6500.0
293,77977229,CAMEL BOX 12,13.0,1396.69,293.31,1690.0,21970.0
1139,"7,79811E+12",PINDAPOY,13.0,1487.6,312.4,1800.0,23400.0
114,"7,7928E+12",ANDES ROJA 340 CM RT,13.0,826.45,173.55,1000.0,13000.0
684,"7,79722E+12",Habana Naipes X50,13.0,1487.6,312.4,1800.0,23400.0
396,"7,79812E+12",CIRCUS PAPEL CELULOSA X420U,13.0,6611.57,1388.43,8000.0,104000.0
473,"7,79184E+12",CONEJO VERDE BLANCO 750 ML,13.0,4958.68,1041.32,6000.0,78000.0
1505,"7,79464E+12",Uvasal Sobre Doble,13.0,826.45,173.55,1000.0,13000.0
859,77987587,LUCKY STRIKE XL DOBLE PLUS 20,13.0,2132.23,447.77,2580.0,33540.0
814,"7,79806E+12",LEVITE MANZANA 500 CM,13.0,826.45,173.55,1000.0,13000.0
1486,"7,79101E+12",TULIPAN RETARDANTE,13.0,1487.6,312.4,1800.0,23400.0
440,"7,79058E+12",COFLER BLOCK bomboncitos 180g,13.0,2479.34,520.66,3000.0,39000.0
